file_name,model_name,model_scale,algorithm_name,cam_pos_x,cam_pos_y,cam_pos_z,cam_dir_x,cam_dir_y,cam_dir_z,time_seconds
render_times.csv,suzanne.obj,3,sah-8,-7.48219,3.93534,18.249,0,0,-1,1.57606
render_times.csv,suzanne.obj,3,sah-8,-8.35043,3.93534,18.173,0.173648,0,-0.984808,1.63407
render_times.csv,suzanne.obj,3,sah-8,-9.19229,3.93534,17.9475,0.34202,0,-0.939693,1.70545
render_times.csv,suzanne.obj,3,sah-8,-9.98219,3.93534,17.5791,0.5,0,-0.866025,1.80592
render_times.csv,suzanne.obj,3,sah-8,-10.6961,3.93534,17.0792,0.642788,0,-0.766044,1.89988
render_times.csv,suzanne.obj,3,sah-8,-11.3124,3.93534,16.4629,0.766044,0,-0.642788,1.98178
render_times.csv,suzanne.obj,3,sah-8,-11.8123,3.93534,15.749,0.866025,0,-0.5,2.0637
render_times.csv,suzanne.obj,3,sah-8,-12.1806,3.93534,14.9591,0.939693,0,-0.34202,2.14501
render_times.csv,suzanne.obj,3,sah-8,-12.4062,3.93534,14.1172,0.984808,0,-0.173648,2.48953
render_times.csv,suzanne.obj,3,sah-8,-12.4822,3.93534,13.249,1,0,0,2.6477
render_times.csv,suzanne.obj,3,sah-8,-12.4062,3.93534,12.3808,0.984808,0,0.173648,2.8536
render_times.csv,suzanne.obj,3,sah-8,-12.1806,3.93534,11.5389,0.939693,0,0.34202,3.18501
render_times.csv,suzanne.obj,3,sah-8,-11.8123,3.93534,10.749,0.866025,0,0.5,4.03911
render_times.csv,suzanne.obj,3,sah-8,-11.3124,3.93534,10.0351,0.766044,0,0.642788,3.90768
render_times.csv,suzanne.obj,3,sah-8,-10.6961,3.93534,9.41878,0.642788,0,0.766044,3.50533
render_times.csv,suzanne.obj,3,sah-8,-9.98219,3.93534,8.91887,0.5,0,0.866025,3.20866
render_times.csv,suzanne.obj,3,sah-8,-9.19229,3.93534,8.55054,0.34202,0,0.939693,2.93028
render_times.csv,suzanne.obj,3,sah-8,-8.35043,3.93534,8.32496,0.173648,0,0.984808,2.80497
render_times.csv,suzanne.obj,3,sah-8,-7.48219,3.93534,8.249,1.77636e-16,0,1,2.7302
render_times.csv,suzanne.obj,3,sah-8,-6.61395,3.93534,8.32496,-0.173648,0,0.984808,2.78295
render_times.csv,suzanne.obj,3,sah-8,-5.77209,3.93534,8.55054,-0.34202,0,0.939693,2.89105
render_times.csv,suzanne.obj,3,sah-8,-4.98219,3.93534,8.91887,-0.5,0,0.866025,3.14967
render_times.csv,suzanne.obj,3,sah-8,-4.26825,3.93534,9.41878,-0.642788,0,0.766044,3.42956
render_times.csv,suzanne.obj,3,sah-8,-3.65196,3.93534,10.0351,-0.766044,0,0.642788,3.80886
render_times.csv,suzanne.obj,3,sah-8,-3.15206,3.93534,10.749,-0.866025,0,0.5,3.91824
render_times.csv,suzanne.obj,3,sah-8,-2.78372,3.93534,11.5389,-0.939693,0,0.34202,3.07983
render_times.csv,suzanne.obj,3,sah-8,-2.55815,3.93534,12.3808,-0.984808,0,0.173648,2.75768
render_times.csv,suzanne.obj,3,sah-8,-2.48219,3.93534,13.249,-1,0,3.55271e-16,2.55343
render_times.csv,suzanne.obj,3,sah-8,-2.55815,3.93534,14.1172,-0.984808,0,-0.173648,2.40141
render_times.csv,suzanne.obj,3,sah-8,-2.78372,3.93534,14.9591,-0.939693,0,-0.34202,2.06244
render_times.csv,suzanne.obj,3,sah-8,-3.15206,3.93534,15.749,-0.866025,0,-0.5,1.98751
render_times.csv,suzanne.obj,3,sah-8,-3.65196,3.93534,16.4629,-0.766044,0,-0.642788,1.90978
render_times.csv,suzanne.obj,3,sah-8,-4.26825,3.93534,17.0792,-0.642788,0,-0.766044,1.83968
render_times.csv,suzanne.obj,3,sah-8,-4.98219,3.93534,17.5791,-0.5,0,-0.866025,1.75596
render_times.csv,suzanne.obj,3,sah-8,-5.77209,3.93534,17.9475,-0.34202,0,-0.939693,1.66896
render_times.csv,suzanne.obj,3,sah-8,-6.61395,3.93534,18.173,-0.173648,0,-0.984808,1.616
